Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
911778,170,8/31/2015 7:43,Townsend at 7th,65,8/31/2015 7:46,San Francisco Caltrain 2 (330 Townsend),69,458,Subscriber,94103
911777,318,8/31/2015 7:42,Mountain View City Hall,27,8/31/2015 7:47,Mountain View Caltrain Station,28,197,Subscriber,94041
911776,978,8/31/2015 7:42,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 7:58,Market at 10th,67,498,Subscriber,94618
911774,799,8/31/2015 7:39,SJSU - San Salvador at 9th,16,8/31/2015 7:52,San Jose Diridon Caltrain Station,2,656,Subscriber,95112
911773,567,8/31/2015 7:39,5th at Howard,57,8/31/2015 7:48,Townsend at 7th,65,317,Subscriber,94103
911772,507,8/31/2015 7:39,MLK Library,11,8/31/2015 7:47,San Jose Diridon Caltrain Station,2,168,Subscriber,95112
911771,511,8/31/2015 7:39,Spear at Folsom,49,8/31/2015 7:47,San Francisco Caltrain (Townsend at 4th),70,289,Subscriber,94301
911770,253,8/31/2015 7:39,Mountain View Caltrain Station,28,8/31/2015 7:43,Mountain View City Hall,27,228,Subscriber,93950
911769,111,8/31/2015 7:39,Howard at 2nd,63,8/31/2015 7:40,Market at Sansome,77,189,Subscriber,94107
911768,407,8/31/2015 7:38,Embarcadero at Folsom,51,8/31/2015 7:44,2nd at Townsend,61,191,Subscriber,94945
911767,1567,8/31/2015 7:38,Harry Bridges Plaza (Ferry Building),50,8/31/2015 8:04,2nd at Townsend,61,578,Subscriber,94960
911765,383,8/31/2015 7:37,Civic Center BART (7th at Market),72,8/31/2015 7:43,Townsend at 7th,65,535,Subscriber,94582
911764,607,8/31/2015 7:37,MLK Library,11,8/31/2015 7:47,San Jose Diridon Caltrain Station,2,37,Subscriber,95113
911763,886,8/31/2015 7:37,Clay at Battery,41,8/31/2015 7:51,San Francisco Caltrain (Townsend at 4th),70,290,Subscriber,94111
911762,219,8/31/2015 7:36,Howard at 2nd,63,8/31/2015 7:40,5th at Howard,57,496,Subscriber,94501
911761,1026,8/31/2015 7:36,Grant Avenue at Columbus Avenue,73,8/31/2015 7:53,San Francisco Caltrain (Townsend at 4th),70,415,Subscriber,94133
911760,761,8/31/2015 7:35,Redwood City Caltrain Station,22,8/31/2015 7:48,Stanford in Redwood City,25,215,Subscriber,95037
911757,298,8/31/2015 7:34,5th at Howard,57,8/31/2015 7:39,San Francisco Caltrain 2 (330 Townsend),69,350,Subscriber,94103
911754,440,8/31/2015 7:33,Market at Sansome,77,8/31/2015 7:41,2nd at Townsend,61,334,Subscriber,94706
911753,537,8/31/2015 7:33,Market at 10th,67,8/31/2015 7:42,Townsend at 7th,65,458,Subscriber,94102
911752,519,8/31/2015 7:33,Market at 10th,67,8/31/2015 7:42,Market at Sansome,77,576,Subscriber,94102
911751,611,8/31/2015 7:33,Harry Bridges Plaza (Ferry Building),50,8/31/2015 7:43,5th at Howard,57,592,Subscriber,94925
911750,710,8/31/2015 7:32,Mechanics Plaza (Market at Battery),75,8/31/2015 7:44,Golden Gate at Polk,59,284,Subscriber,94602
911749,790,8/31/2015 7:32,Redwood City Caltrain Station,22,8/31/2015 7:46,Stanford in Redwood City,25,671,Subscriber,94110
911748,803,8/31/2015 7:32,Redwood City Caltrain Station,22,8/31/2015 7:46,Stanford in Redwood City,25,196,Subscriber,94115
911745,769,8/31/2015 7:32,Market at 10th,67,8/31/2015 7:45,Washington at Kearny,46,372,Subscriber,94102
911744,388,8/31/2015 7:32,San Jose Diridon Caltrain Station,2,8/31/2015 7:38,San Pedro Square,6,95,Subscriber,94110
911743,614,8/31/2015 7:31,Harry Bridges Plaza (Ferry Building),50,8/31/2015 7:41,Yerba Buena Center of the Arts (3rd @ Howard),68,441,Subscriber,94107
911740,307,8/31/2015 7:31,Grant Avenue at Columbus Avenue,73,8/31/2015 7:36,Commercial at Montgomery,45,533,Subscriber,94103
911739,357,8/31/2015 7:30,Powell at Post (Union Square),71,8/31/2015 7:36,Howard at 2nd,63,354,Subscriber,94109
911738,588,8/31/2015 7:29,5th at Howard,57,8/31/2015 7:39,Harry Bridges Plaza (Ferry Building),50,636,Subscriber,94107
911736,433,8/31/2015 7:29,Powell at Post (Union Square),71,8/31/2015 7:36,Harry Bridges Plaza (Ferry Building),50,578,Subscriber,94111
911735,698,8/31/2015 7:28,Broadway St at Battery St,82,8/31/2015 7:40,San Francisco Caltrain (Townsend at 4th),70,392,Subscriber,94133
911734,536,8/31/2015 7:28,Embarcadero at Bryant,54,8/31/2015 7:37,San Francisco Caltrain (Townsend at 4th),70,607,Subscriber,94105
911733,186,8/31/2015 7:27,Spear at Folsom,49,8/31/2015 7:30,Steuart at Market,74,559,Subscriber,94105
911732,259,8/31/2015 7:26,Townsend at 7th,65,8/31/2015 7:30,San Francisco Caltrain 2 (330 Townsend),69,463,Subscriber,94107
911731,618,8/31/2015 7:26,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 7:36,San Francisco Caltrain (Townsend at 4th),70,347,Subscriber,94530
911730,697,8/31/2015 7:25,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 7:37,Market at 10th,67,540,Subscriber,94025
911729,279,8/31/2015 7:25,Harry Bridges Plaza (Ferry Building),50,8/31/2015 7:30,Embarcadero at Sansome,60,455,Subscriber,94124
911728,422,8/31/2015 7:25,Market at Sansome,77,8/31/2015 7:32,2nd at South Park,64,412,Subscriber,94549
911727,557,8/31/2015 7:24,Embarcadero at Sansome,60,8/31/2015 7:34,Beale at Market,56,613,Subscriber,94111
911726,669,8/31/2015 7:24,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:36,Temporary Transbay Terminal (Howard at Beale),55,498,Subscriber,94025
911725,728,8/31/2015 7:24,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:36,Powell Street BART,39,631,Subscriber,94102
911724,633,8/31/2015 7:23,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 7:34,San Francisco City Hall,58,480,Subscriber,94530
911723,716,8/31/2015 7:23,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 7:35,Davis at Jackson,42,418,Subscriber,94025
911722,454,8/31/2015 7:22,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:30,Embarcadero at Folsom,51,494,Subscriber,94062
911721,609,8/31/2015 7:22,Steuart at Market,74,8/31/2015 7:32,Yerba Buena Center of the Arts (3rd @ Howard),68,420,Customer,90007
911720,739,8/31/2015 7:22,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:34,Clay at Battery,41,531,Subscriber,94025
911719,358,8/31/2015 7:21,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 7:27,2nd at Folsom,62,575,Subscriber,94403
911718,636,8/31/2015 7:20,Ryland Park,84,8/31/2015 7:31,San Jose Diridon Caltrain Station,2,95,Subscriber,94040
911717,581,8/31/2015 7:20,Market at 10th,67,8/31/2015 7:29,Market at Sansome,77,622,Subscriber,94103
911716,279,8/31/2015 7:20,Embarcadero at Sansome,60,8/31/2015 7:24,Clay at Battery,41,555,Subscriber,94133
911715,207,8/31/2015 7:20,Townsend at 7th,65,8/31/2015 7:23,San Francisco Caltrain 2 (330 Townsend),69,260,Subscriber,94107
911714,1380,8/31/2015 7:19,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:42,Embarcadero at Vallejo,48,504,Customer,94023
911713,293,8/31/2015 7:18,Harry Bridges Plaza (Ferry Building),50,8/31/2015 7:23,Embarcadero at Sansome,60,564,Subscriber,94588
911712,474,8/31/2015 7:17,Steuart at Market,74,8/31/2015 7:25,2nd at Townsend,61,321,Subscriber,94588
911711,175,8/31/2015 7:17,Market at 4th,76,8/31/2015 7:20,Market at Sansome,77,659,Subscriber,94107
911710,447,8/31/2015 7:17,Clay at Battery,41,8/31/2015 7:25,Spear at Folsom,49,342,Subscriber,94111
911709,447,8/31/2015 7:17,Harry Bridges Plaza (Ferry Building),50,8/31/2015 7:24,Howard at 2nd,63,630,Subscriber,94954
911708,632,8/31/2015 7:16,Embarcadero at Folsom,51,8/31/2015 7:27,San Francisco Caltrain (Townsend at 4th),70,327,Subscriber,94501
911707,626,8/31/2015 7:15,South Van Ness at Market,66,8/31/2015 7:26,Commercial at Montgomery,45,362,Subscriber,94002
911706,448,8/31/2015 7:14,2nd at Townsend,61,8/31/2015 7:21,Market at Sansome,77,334,Subscriber,94107
911705,808,8/31/2015 7:13,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:27,Market at 10th,67,576,Subscriber,94306
911703,660,8/31/2015 7:08,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:19,Harry Bridges Plaza (Ferry Building),50,455,Subscriber,94402
911702,474,8/31/2015 7:07,Civic Center BART (7th at Market),72,8/31/2015 7:15,Townsend at 7th,65,463,Subscriber,94601
911701,1398,8/31/2015 7:07,Palo Alto Caltrain Station,34,8/31/2015 7:30,Stanford in Redwood City,25,230,Subscriber,95131
911700,692,8/31/2015 7:07,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:19,Post at Kearny,47,629,Subscriber,94401
911699,638,8/31/2015 7:07,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 7:17,Embarcadero at Sansome,60,419,Customer,94501
911698,466,8/31/2015 7:07,Civic Center BART (7th at Market),72,8/31/2015 7:15,Townsend at 7th,65,320,Subscriber,94582
911697,937,8/31/2015 7:07,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:23,Clay at Battery,41,502,Subscriber,94402
911696,751,8/31/2015 7:07,Golden Gate at Polk,59,8/31/2015 7:19,Spear at Folsom,49,559,Subscriber,94109
911695,642,8/31/2015 7:06,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 7:17,Civic Center BART (7th at Market),72,493,Subscriber,94710
911694,509,8/31/2015 7:06,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:14,Howard at 2nd,63,189,Subscriber,94062
911693,1149,8/31/2015 7:05,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 7:24,Embarcadero at Sansome,60,390,Subscriber,95111
911692,522,8/31/2015 7:05,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 7:14,Beale at Market,56,16,Subscriber,95136
911691,891,8/31/2015 7:04,Steuart at Market,74,8/31/2015 7:19,Townsend at 7th,65,611,Subscriber,94501
911690,449,8/31/2015 7:04,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 7:11,Commercial at Montgomery,45,439,Subscriber,94611
911689,322,8/31/2015 7:03,2nd at Townsend,61,8/31/2015 7:09,San Francisco Caltrain (Townsend at 4th),70,576,Subscriber,94043
911688,1516,8/31/2015 7:02,Davis at Jackson,42,8/31/2015 7:28,Clay at Battery,41,507,Subscriber,94111
911687,364,8/31/2015 7:02,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 7:08,Howard at 2nd,63,401,Subscriber,94107
911685,582,8/31/2015 6:58,2nd at Folsom,62,8/31/2015 7:08,Civic Center BART (7th at Market),72,269,Subscriber,94105
911682,245,8/31/2015 6:58,San Jose Diridon Caltrain Station,2,8/31/2015 7:02,Santa Clara at Almaden,4,688,Subscriber,95020
911681,463,8/31/2015 6:58,Grant Avenue at Columbus Avenue,73,8/31/2015 7:06,Mechanics Plaza (Market at Battery),75,109,Subscriber,94133
911680,772,8/31/2015 6:57,Grant Avenue at Columbus Avenue,73,8/31/2015 7:10,San Francisco Caltrain (Townsend at 4th),70,494,Subscriber,94133
911677,512,8/31/2015 6:56,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 7:05,Embarcadero at Sansome,60,555,Subscriber,94105
911675,312,8/31/2015 6:55,Market at Sansome,77,8/31/2015 7:00,2nd at South Park,64,557,Subscriber,95973
911671,1326,8/31/2015 6:52,Grant Avenue at Columbus Avenue,73,8/31/2015 7:14,San Francisco Caltrain (Townsend at 4th),70,479,Subscriber,94133
911668,273,8/31/2015 6:52,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 6:56,Yerba Buena Center of the Arts (3rd @ Howard),68,544,Subscriber,94618
911667,482,8/31/2015 6:50,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 6:58,Market at 4th,76,407,Subscriber,94501
911664,313,8/31/2015 6:49,Evelyn Park and Ride,30,8/31/2015 6:55,Mountain View Caltrain Station,28,228,Subscriber,94087
911661,199,8/31/2015 6:48,Davis at Jackson,42,8/31/2015 6:51,Commercial at Montgomery,45,33,Subscriber,94111
911660,1044,8/31/2015 6:47,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 7:05,Embarcadero at Sansome,60,387,Subscriber,95129
911657,722,8/31/2015 6:46,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 6:58,Steuart at Market,74,67,Subscriber,95111
911656,592,8/31/2015 6:45,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 6:55,Harry Bridges Plaza (Ferry Building),50,630,Subscriber,94111
911655,802,8/31/2015 6:45,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 6:58,Harry Bridges Plaza (Ferry Building),50,564,Subscriber,94065
911654,789,8/31/2015 6:45,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 6:58,Temporary Transbay Terminal (Howard at Beale),55,347,Subscriber,94030
911653,511,8/31/2015 6:45,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 6:54,Post at Kearny,47,391,Subscriber,94002
911650,561,8/31/2015 6:45,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 6:54,Market at Sansome,77,521,Subscriber,94303
911649,713,8/31/2015 6:44,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 6:56,Market at 10th,67,622,Subscriber,94582
911647,625,8/31/2015 6:44,MLK Library,11,8/31/2015 6:54,San Jose Diridon Caltrain Station,2,74,Customer,95112
911646,493,8/31/2015 6:42,Paseo de San Antonio,7,8/31/2015 6:50,San Jose Diridon Caltrain Station,2,679,Subscriber,95113
911645,704,8/31/2015 6:40,Davis at Jackson,42,8/31/2015 6:52,San Francisco Caltrain (Townsend at 4th),70,390,Subscriber,94111
911644,513,8/31/2015 6:39,Spear at Folsom,49,8/31/2015 6:48,5th at Howard,57,317,Subscriber,94103
911643,321,8/31/2015 6:39,Santa Clara at Almaden,4,8/31/2015 6:45,San Jose Diridon Caltrain Station,2,32,Subscriber,95110
911642,488,8/31/2015 6:39,Davis at Jackson,42,8/31/2015 6:47,Post at Kearny,47,456,Subscriber,94111
911640,704,8/31/2015 6:38,Japantown,9,8/31/2015 6:49,San Jose Diridon Caltrain Station,2,688,Subscriber,94111
911639,264,8/31/2015 6:33,Commercial at Montgomery,45,8/31/2015 6:37,Howard at 2nd,63,620,Subscriber,94107
911638,298,8/31/2015 6:32,2nd at Folsom,62,8/31/2015 6:37,San Francisco Caltrain 2 (330 Townsend),69,521,Subscriber,94107
911637,430,8/31/2015 6:29,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 6:36,Broadway St at Battery St,82,392,Subscriber,94610
911635,287,8/31/2015 6:24,Commercial at Montgomery,45,8/31/2015 6:28,Embarcadero at Sansome,60,613,Subscriber,94111
911634,332,8/31/2015 6:22,Harry Bridges Plaza (Ferry Building),50,8/31/2015 6:27,Post at Kearny,47,300,Subscriber,94957
911633,855,8/31/2015 6:22,Powell at Post (Union Square),71,8/31/2015 6:36,Townsend at 7th,65,602,Customer,2500
911632,514,8/31/2015 6:22,Harry Bridges Plaza (Ferry Building),50,8/31/2015 6:30,2nd at Townsend,61,368,Subscriber,94945
911631,241,8/31/2015 6:20,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 6:24,Commercial at Montgomery,45,331,Subscriber,94611
911630,786,8/31/2015 6:18,Embarcadero at Folsom,51,8/31/2015 6:31,Townsend at 7th,65,594,Subscriber,94501
911629,299,8/31/2015 6:17,Embarcadero at Bryant,54,8/31/2015 6:22,Temporary Transbay Terminal (Howard at Beale),55,392,Subscriber,94403
911628,557,8/31/2015 6:15,Townsend at 7th,65,8/31/2015 6:25,South Van Ness at Market,66,288,Subscriber,94107
911627,572,8/31/2015 6:12,Embarcadero at Sansome,60,8/31/2015 6:21,2nd at Townsend,61,16,Subscriber,94111
911626,368,8/31/2015 6:08,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 6:14,2nd at Townsend,61,576,Subscriber,94610
911625,326,8/31/2015 6:07,Embarcadero at Sansome,60,8/31/2015 6:12,Steuart at Market,74,311,Subscriber,94133
911624,701,8/31/2015 6:02,Embarcadero at Bryant,54,8/31/2015 6:14,Embarcadero at Sansome,60,454,Subscriber,94105
911623,559,8/31/2015 5:54,5th at Howard,57,8/31/2015 6:04,Steuart at Market,74,321,Subscriber,94112
911622,247,8/31/2015 5:44,Grant Avenue at Columbus Avenue,73,8/31/2015 5:48,Market at Sansome,77,604,Subscriber,94133
911621,476,8/31/2015 5:38,Powell Street BART,39,8/31/2015 5:46,San Francisco Caltrain 2 (330 Townsend),69,401,Subscriber,94107
911620,872,8/31/2015 5:01,Davis at Jackson,42,8/31/2015 5:15,San Francisco Caltrain (Townsend at 4th),70,284,Subscriber,94111
911619,394,8/31/2015 4:57,Market at 10th,67,8/31/2015 5:04,Townsend at 7th,65,410,Subscriber,94102
911618,1114,8/31/2015 3:35,Townsend at 7th,65,8/31/2015 3:53,Howard at 2nd,63,277,Subscriber,94107
911617,1239,8/31/2015 1:26,Grant Avenue at Columbus Avenue,73,8/31/2015 1:46,Broadway St at Battery St,82,338,Subscriber,94066
911616,1619,8/31/2015 0:28,Embarcadero at Sansome,60,8/31/2015 0:55,Davis at Jackson,42,284,Customer,84102
911615,1859,8/31/2015 0:27,Embarcadero at Sansome,60,8/31/2015 0:58,Davis at Jackson,42,456,Customer,94111
911613,870,8/31/2015 0:04,5th at Howard,57,8/31/2015 0:18,Embarcadero at Sansome,60,503,Customer,84102
911612,908,8/31/2015 0:03,5th at Howard,57,8/31/2015 0:18,Embarcadero at Sansome,60,409,Customer,94111
911017,154368,8/29/2015 16:18,2nd at Townsend,61,8/31/2015 11:11,5th at Howard,57,635,Customer,95060
